user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,items
Ozqv3X1u3xdOeNJgeGIoVK72Lbr2,2021-07-31,1627753045385000,app_remove,,,1627453650,1,,,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-29,1627556287963000,app_remove,,,1627425427,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627558077023000,screen_view,,HomeDefinition,1627556365,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557011815000,select_content,,MainActivity_V1,1627556365,1,,L1,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557010377000,screen_view,,MainActivity_V1,1627556365,1,,,1502,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627558076942000,user_engagement,,HomeDefinition,1627556365,1,,,4438,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556993375000,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,783,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556994158000,screen_view,L1,MainActivity_V1,1627556365,1,,,1801,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557009855000,screen_view,,FirstDecision,1627556365,1,,,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558097723001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1387,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558106541001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1014,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556989342000,select_content,L3,MainActivity_V1,1627556365,1,BottomNavBar_Screen,gridLayoutHorizontal2,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556989392001,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627556365,1,,,840,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558094103001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1294,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558104199001,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,L5,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558077303000,screen_view,,MainActivity_V1,1627556365,1,,,3669,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558080953001,screen_view,L1,MainActivity_V1,1627556365,1,,,3997,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558104219000,screen_view,L5,MainActivity_V1,1627556365,1,,,2318,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627558076240000,select_content,,HomeDefinition,1627556365,1,Button_Clicked,SignIn_Button,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557011870001,screen_view,L1,MainActivity_V1,1627556365,1,,,27844,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557039663000,select_content,L1,MainActivity_V1,1627556365,1,ToolBar,SignOut_button,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557049322000,user_engagement,,HomeDefinition,1627556365,1,,,9457,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627558063380000,user_engagement,,HomeDefinition,1627556365,1,,,28132,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557039847002,screen_view,,HomeDefinition,1627556365,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556935774000,select_content,,MainActivity_V1,1627556365,1,,L1,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556986176001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1982,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558099083000,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,gridLayoutHorizontal4,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556988110000,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,L3,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558088691001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1885,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558111565001,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,L1,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558116316000,user_engagement,L1,MainActivity_V1,1627556365,1,,,4725,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627558060438000,select_content,,HomeDefinition,1627556365,1,Button_Clicked,SignIn_Button,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556364490000,app_clear_data,,,1627556365,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556944029000,user_engagement,L1,MainActivity_V1,1627556365,1,,,8048,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556996057001,screen_view,,HomeDefinition,1627556365,1,,,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558095367000,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,gridLayoutHorizontal2,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556990234001,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627556365,1,,,1701,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558086835001,screen_view,L5,MainActivity_V1,1627556365,1,,,1851,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558107535000,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,L1,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558110424001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1160,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558111579000,screen_view,L1,MainActivity_V1,1627556365,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556990203000,select_content,gridLayoutHorizontal2,MainActivity_V1,1627556365,1,BottomNavBar_Screen,gridLayoutHorizontal4,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556991934000,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627556365,1,,,757,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556935952001,screen_view,L1,MainActivity_V1,1627556365,1,,,20144,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557002408000,user_engagement,,FirstDecision,1627556365,1,,,2742,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558084961001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,1880,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558095404001,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627556365,1,,,2318,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558099107001,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627556365,1,,,1152,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558100263001,screen_view,productDetailsFragment,MainActivity_V1,1627556365,1,,,3970,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558080903000,select_content,,MainActivity_V1,1627556365,1,,L1,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558090530000,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,L3,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556996874000,screen_view,,HomeDefinition,1627556365,1,,,2779,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556455955000,screen_view,,MainActivity_V1,1627556365,1,,,1775,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556999685001,screen_view,,FirstDecision,1627556365,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627557009966001,screen_view,,HomeDefinition,1627556365,1,,,,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556486012000,user_engagement,,MainActivity_V1,1627556365,1,,,30067,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556988158001,screen_view,L3,MainActivity_V1,1627556365,1,,,1236,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556992684002,screen_view,L3,MainActivity_V1,1627556365,1,,,686,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558086792000,select_content,productDetailsFragment,MainActivity_V1,1627556365,1,BottomNavBar_Screen,L5,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558107565001,screen_view,L1,MainActivity_V1,1627556365,1,,,2858,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558090576001,screen_view,L3,MainActivity_V1,1627556365,1,,,3536,,,,,,,,
DgZ7N81qOuZEvunmxzXMGmyr1kv1,2021-07-29,1627556986137000,select_item,L1,MainActivity_V1,1627556365,1,,,,,,,,,,,Mortal Kombat
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558084929000,select_item,L1,MainActivity_V1,1627556365,1,,,,,,,,,,,No Sudden Move
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558106505000,select_item,L5,MainActivity_V1,1627556365,1,,,,,,,,,,,Awake
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558097705000,select_item,gridLayoutHorizontal2,MainActivity_V1,1627556365,1,,,,,,,,,,,Wrath of Man
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558110400000,select_item,L1,MainActivity_V1,1627556365,1,,,,,,,,,,,Teen Titans Go! See Space Jam
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558100217000,select_item,gridLayoutHorizontal4,MainActivity_V1,1627556365,1,,,,,,,,,,,Luca
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558088639000,select_item,L5,MainActivity_V1,1627556365,1,,,,,,,,,,,Peter Rabbit 2: The Runaway
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627558094049000,select_item,L3,MainActivity_V1,1627556365,1,,,,,,,,,,,Infinite
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577507012014,select_content,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,BottomNavBar_Screen,gridLayoutHorizontal4,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577516446023,screen_view,L5,MainActivity_V1,1627577363,1,,,2114,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577521431029,select_content,L1,MainActivity_V1,1627577363,1,ToolBar,SignOut_button,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577532349045,screen_view,L2,MainActivity_V1,1627577363,1,,,1693,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577537176055,screen_view,L1,MainActivity_V1,1627577363,1,,,753,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577561490086,select_content,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,BottomNavBar_Screen,gridLayoutHorizontal4,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577505896011,select_content,L3,MainActivity_V1,1627577363,1,BottomNavBar_Screen,gridLayoutHorizontal2,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577534041048,screen_view,gridLayoutHorizontal5,MainActivity_V1,1627577363,1,,,1283,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577537160054,select_content,gridLayoutHorizontal5,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L1,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577550305060,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,1148,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577561504087,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,693,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577518545026,select_content,L5,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L1,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577521591031,screen_view,,HomeDefinition,1627577363,1,,,1173,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577522700034,screen_view,L1,MainActivity_V1,1627577363,1,,,2284,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577530242041,select_content,gridLayoutHorizontal3,MainActivity_V1,1627577363,1,ToolBar,L4,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577528147039,select_content,gridLayoutHorizontal1,MainActivity_V1,1627577363,1,ToolBar,gridLayoutHorizontal3,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577560930085,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,574,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577562870092,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,807,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577538930057,user_engagement,L1,MainActivity_V1,1627577363,1,,,1741,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577555835072,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,794,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577558691081,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,1638,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577518560027,screen_view,L1,MainActivity_V1,1627577363,1,,,2890,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577534029047,select_content,L2,MainActivity_V1,1627577363,1,ToolBar,gridLayoutHorizontal5,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577554566068,screen_view,L3,MainActivity_V1,1627577363,1,,,1264,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577562197090,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,673,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577567701101,user_engagement,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,1113,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577503668005,select_content,L1,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L5,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577505914012,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,1107,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577524975035,select_content,L1,MainActivity_V1,1627577363,1,ToolBar,gridLayoutHorizontal1,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577553100065,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,661,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577554559070,select_content,L1,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L3,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627593349557000,app_remove,,,1627577363,1,,,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577532326044,select_content,L4,MainActivity_V1,1627577363,1,ToolBar,L2,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577557423076,select_content,L3,MainActivity_V1,1627577363,1,BottomNavBar_Screen,gridLayoutHorizontal2,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577504735009,select_content,L5,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L3,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577514504021,screen_view,L3,MainActivity_V1,1627577363,1,,,1940,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577516436025,select_content,L3,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L5,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577528157038,screen_view,gridLayoutHorizontal3,MainActivity_V1,1627577363,1,,,2105,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577558048079,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,643,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577464753000,screen_view,,MainActivity_V1,1627577363,1,,,916,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577496581003,screen_view,L1,MainActivity_V1,1627577363,1,,,7110,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577503686006,screen_view,L5,MainActivity_V1,1627577363,1,,,1056,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577504747008,screen_view,L3,MainActivity_V1,1627577363,1,,,1177,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577507027015,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,4029,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577511059018,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,3447,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577522789033,screen_view,,MainActivity_V1,1627577363,1,,,11,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577536010053,screen_view,gridLayoutHorizontal5,MainActivity_V1,1627577363,1,,,1170,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577566582100,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577496541002,select_content,,MainActivity_V1,1627577363,1,,L1,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577511043017,select_content,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,BottomNavBar_Screen,gridLayoutHorizontal2,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577524991036,screen_view,gridLayoutHorizontal1,MainActivity_V1,1627577363,1,,,3164,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577530263042,screen_view,L4,MainActivity_V1,1627577363,1,,,2087,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577535323051,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,689,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577553763067,screen_view,L1,MainActivity_V1,1627577363,1,,,810,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577557438075,screen_view,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,611,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577563676094,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,909,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577564587096,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,1416,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577495578001,user_engagement,,MainActivity_V1,1627577363,1,,,30839,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577514496020,select_content,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,BottomNavBar_Screen,L3,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577535301050,select_content,gridLayoutHorizontal5,MainActivity_V1,1627577363,1,BottomNavBar_Screen,gridLayoutHorizontal4,,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577551452062,screen_view,L1,MainActivity_V1,1627577363,1,,,1650,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577556631074,screen_view,L3,MainActivity_V1,1627577363,1,,,807,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577560328083,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,600,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577565989097,screen_view,productDetailsFragment,MainActivity_V1,1627577363,1,,,580,,,,,,,,
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577558034078,select_item,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,,,,,,,,,Luca
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577560309082,select_item,gridLayoutHorizontal2,MainActivity_V1,1627577363,1,,,,,,,,,,,Black Widow
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577565969099,select_item,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,,,,,,,,,Army of the Dead
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577550293059,select_item,L1,MainActivity_V1,1627577363,1,,,,,,,,,,,The Forever Purge
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577562168089,select_item,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,,,,,,,,,Infinite
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577553083064,select_item,L1,MainActivity_V1,1627577363,1,,,,,,,,,,,No Sudden Move
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577555821071,select_item,L3,MainActivity_V1,1627577363,1,,,,,,,,,,,The Exorcism of Carmen Farias
KzGdXqWa8PRsX784u9oaei2ZMPV2,2021-07-29,1627577563662093,select_item,gridLayoutHorizontal4,MainActivity_V1,1627577363,1,,,,,,,,,,,Teen Titans Go! See Space Jam
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627568253847000,screen_view,,MainActivity_V1,1627568243,1,,,,,,,,,,,
1qqL7cAsBPbuyGXLDKSjGLkrzwQ2,2021-07-29,1627568288277000,user_engagement,,MainActivity_V1,1627568243,1,,,34423,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425435527000,screen_view,,MainActivity_V1,1627425427,1,,,1618,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425437046000,select_content,,MainActivity_V1,1627425427,1,,L1,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425437132001,screen_view,L1,MainActivity_V1,1627425427,1,,,5944,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425443076000,screen_view,gridLayoutHorizontal4,MainActivity_V1,1627425427,1,,,1045,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425444923001,screen_view,L3,MainActivity_V1,1627425427,1,,,699,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425445586003,select_content,L3,MainActivity_V1,1627425427,1,BottomNavBar_Screen,L1,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425445617000,screen_view,L1,MainActivity_V1,1627425427,1,,,1765,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425447386001,screen_view,gridLayoutHorizontal5,MainActivity_V1,1627425427,1,,,1544,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425448892000,select_content,gridLayoutHorizontal5,MainActivity_V1,1627425427,1,ToolBar,L2,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425448928001,screen_view,L2,MainActivity_V1,1627425427,1,,,1497,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425450388000,select_content,L2,MainActivity_V1,1627425427,1,ToolBar,gridLayoutHorizontal3,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425450426001,screen_view,gridLayoutHorizontal3,MainActivity_V1,1627425427,1,,,1502,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425451928000,screen_view,gridLayoutHorizontal1,MainActivity_V1,1627425427,1,,,1194,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425453070000,select_content,gridLayoutHorizontal1,MainActivity_V1,1627425427,1,ToolBar,SignOut_button,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425453301002,screen_view,,HomeDefinition,1627425427,1,,,9163,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425462448000,screen_view,,HomeDefinition,1627425427,1,,,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425462448001,select_content,,HomeDefinition,1627425427,1,Button_Clicked,SignIn_Button,,,,,,,,,
jm9VZ5Q7GudTuzxzkkltqWrj5ea2,2021-07-28,1627425463084003,screen_view,,HomeDefinition,1627425427,1,,,,,,,,,,,
8lWhmJPwxKTLQnburhg3NoQ3BPo2,2021-07-28,1627425463349000,screen_view,,MainActivity_V1,1627425427,1,,,2466,,,,,,,,
8lWhmJPwxKTLQnburhg3NoQ3BPo2,2021-07-28,1627425465753000,select_content,,MainActivity_V1,1627425427,1,,L1,,,,,,,,,
